session_time,lap,pos_x,pos_y,pos_z,speed,throttle,brake
0.0,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.007668957579880953,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.021541500464081764,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.04309527203440666,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.06535030156373978,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.08790913224220276,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.11024676263332367,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.13345016539096832,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.15457019209861755,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.1703045666217804,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.17901095747947693,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.1877616047859192,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.1967618465423584,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.21401140093803406,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.2313937544822693,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.24034665524959564,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.25899839401245117,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.2781442105770111,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.28810423612594604,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.30794191360473633,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.3275088667869568,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.347342848777771,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.35718807578086853,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.3767350912094116,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.3961397409439087,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.41454365849494934,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.43151959776878357,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.44733667373657227,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.47100502252578735,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.4791657626628876,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.49632519483566284,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.514579176902771,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.5317875146865845,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.548999547958374,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.565090537071228,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.5876466631889343,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.6019015312194824,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.6167405247688293,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.6320440769195557,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.6475144624710083,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.6635833382606506,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.6802054047584534,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.6972025632858276,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.714942991733551,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.7324638962745667,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.7502033710479736,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.7667960524559021,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.7821114659309387,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.7965148687362671,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.8187430500984192,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.8343178629875183,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.8503723740577698,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.8663170337677002,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.8830607533454895,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.8998072743415833,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.9166908264160156,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.9332351684570312,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.9496425986289978,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.9656590223312378,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.9808478355407715,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
0.9957315921783447,1,-450.83575439453125,61.121795654296875,467.3779602050781,0,0.0,0.0
